,,,,,,,,,,,,,
（林昀嫺老師）,,,,,,,,,,,,,
45 醫療行為 ,medical treatment,醫療行為,medical negligence,醫療過失,,,,,,,,,
46 危險事業或活動 ,dangerous undertaking or act,危險事業或活動,,,,,,,,,,,
47 商品責任 ,liability of merchandise,商品之責任,,,,,,,,,,,
48 企業經營者 ,enterprise of operator,企業經營者,enterprise operation,企業經營,business management,企業管理,,,,,,,
49 經銷 ,distribution,經銷,distribution license,經銷許可證,distributorship agreement,經銷協議,,,,,,,
50 代辦汽車保險 ,agent of automobile insurance,代辦汽車保險,factor,代辦人,overriding commission,代辦傭金,,,,,,,
51 醫療疏失 ,medical negligence,醫療過失,,,,,,,,,,,
52 經銷商 ,dealer/sales agency/distributor,經銷商,assignment of marketing right,經銷權轉讓,dealer's license,經銷商執照,,,,,,,
53 消費者 ,consumer,消費者,consumer protection,消費者保護,consumer's sovereignty,消費者自主權,,,,,,,
54 最終消費 ,the ultimate consumption,最終消費,the ultimate consumer,最終消費者,,,,,,,,,
55 法人 ,corporation,法人,capacity for responsibility of juristic person,法人的責任能力,leagal capacity of juristicperson,法人的權利能力,,,,,,,
56 租用商品 ,rent a merchandise,租用商品,,,,,,,,,,,
57 消費者保護法公布施行 ,enforce the law of consumer protection,施行消費者保護法,,,,,,,,,,,
58 廣告不實 ,deceptive advertisement,廣告不實,supervision of advertising,廣告管理,advertisement regulation act,廣告管理法,,,,,,,
59 不溯及既往 ,non-retroactivity,不溯及既往,retroactivity,追溯效力,,,,,,,,,
60 負責之時點,the time of holding a responsibility,負責任之時點,,,,,,,,,,,
（蔡穎芳老師）,,,,,,,,,,,,,
1 仲裁判斷效力 ,,,,,,,,,,,,,
2 撤銷仲裁判斷之訴 ,,,,,,,,,,,,,
3 仲裁判斷 ,,,,,,,,,,,,,
4 仲裁人職權 ,,,,,,,,,,,,,
5 決定事項 ,,,,,,,,,,,,,
6 撤銷假扣押裁定 ,,,,,,,,,,,,,
7 涉外仲裁契約 ,,,,,,,,,,,,,
8 國際商務 ,,,,,,,,,,,,,
9 國際貿易 ,,,,,,,,,,,,,
10 仲裁條款 ,,,,,,,,,,,,,
11 仲裁協議 ,,,,,,,,,,,,,
12 停止訴訟程序 ,,,,,,,,,,,,,
13 仲裁條款獨立性原則 ,,,,,,,,,,,,,
14 仲裁條款之效力 ,,,,,,,,,,,,,
15 仲裁條款之效力範圍 ,,,,,,,,,,,,,
16 外國仲裁判斷執行 ,,,,,,,,,,,,,
17 停止執行 ,,,,,,,,,,,,,
18 仲裁契約 ,,,,,,,,,,,,,
19 續訂新約 ,,,,,,,,,,,,,
20 仲裁合意 ,,,,,,,,,,,,,
21 書面 ,,,,,,,,,,,,,
22 確認訴訟 ,,,,,,,,,,,,,
23 妨訴抗辯權 ,,,,,,,,,,,,,
24 合意仲裁 ,,,,,,,,,,,,,
25 指定仲裁人 ,,,,,,,,,,,,,
26 仲裁地 ,,,,,,,,,,,,,
27 指定管轄法院 ,,,,,,,,,,,,,
28 仲裁判斷執行 ,,,,,,,,,,,,,
29 撤銷仲裁判斷 ,,,,,,,,,,,,,
30 不附理由 ,,,,,,,,,,,,,
31 商務仲裁 ,,,,,,,,,,,,,
32 仲裁判斷書 ,,,,,,,,,,,,,
33 理由不備 ,,,,,,,,,,,,,
34 終結仲裁程序 ,,,,,,,,,,,,,
35 仲裁程序 ,,,,,,,,,,,,,
36 仲裁庭 ,,,,,,,,,,,,,
37 選任仲裁人 ,,,,,,,,,,,,,
38 仲裁規則及程序 ,,,,,,,,,,,,,
39 國際仲裁協會 ,,,,,,,,,,,,,
40 非機構仲裁 ,,,,,,,,,,,,,
41 外國仲裁契約 ,,,,,,,,,,,,,
42 商務仲裁條例 ,,,,,,,,,,,,,
43 國際仲裁 ,,,,,,,,,,,,,
44 衡平法則 ,,,,,,,,,,,,,
45 程序選擇權 ,,,,,,,,,,,,,
46 國際商務仲裁模範法 ,,,,,,,,,,,,,
47 妨訴抗辯 ,,,,,,,,,,,,,
48 信用狀 ,,,,,,,,,,,,,
49 信用狀統一慣例 ,,,,,,,,,,,,,
50 新債清償 ,,,,,,,,,,,,,
51 間接給付 ,,,,,,,,,,,,,
52 同時履行抗辯權 ,,,,,,,,,,,,,
53 國際貿易 ,,,,,,,,,,,,,
54 習慣 ,,,,,,,,,,,,,
55 法理 ,,,,,,,,,,,,,
56 目的地 ,,,,,,,,,,,,,
57 出口價格 ,,,,,,,,,,,,,
58 離岸價格 ,,,,,,,,,,,,,
59 交貨單據 ,,,,,,,,,,,,,
60 提單 ,,,,,,,,,,,,,
61 載貨證券 ,,,,,,,,,,,,,
62 押匯單據 ,,,,,,,,,,,,,
63 運送物 ,,,,,,,,,,,,,
64 FOB ,,,,,,,,,,,,,
65 損害賠償 ,,,,,,,,,,,,,
66 應交付時 ,,,,,,,,,,,,,
67 不清潔單據 ,,,,,,,,,,,,,
68 不清潔載貨證券 ,,,,,,,,,,,,,
69 信用狀受益人 ,,,,,,,,,,,,,
70 託收 ,,,,,,,,,,,,,
71 託收指示書 ,,,,,,,,,,,,,
72 伴書 ,,,,,,,,,,,,,
73 託收統一規則 ,,,,,,,,,,,,,
74 單據 ,,,,,,,,,,,,,
75 國際商會 ,,,,,,,,,,,,,
76 裝箱單 ,,,,,,,,,,,,,
77 寄單銀行 ,,,,,,,,,,,,,
78 付款交單 ,,,,,,,,,,,,,
79 信用狀交付 ,,,,,,,,,,,,,
80 貨物裝運 ,,,,,,,,,,,,,
81 執行職務 ,,,,,,,,,,,,,
82 遲延 ,,,,,,,,,,,,,
83 詐欺 ,,,,,,,,,,,,,
84 繼續性契約 ,,,,,,,,,,,,,
85 國際買賣契約 ,,,,,,,,,,,,,
86 表面顯示 ,,,,,,,,,,,,,
87 單據瑕疵 ,,,,,,,,,,,,,
88 拒付通知 ,,,,,,,,,,,,,
89 複合運送提單 ,,,,,,,,,,,,,
90 運送單據 ,,,,,,,,,,,,,
91 運送人 ,,,,,,,,,,,,,
92 承攬運送人 ,,,,,,,,,,,,,
93 航空運送人 ,,,,,,,,,,,,,
94 簽約運送人 ,,,,,,,,,,,,,
95 實際運送人 ,,,,,,,,,,,,,
96 運送提單 ,,,,,,,,,,,,,
97 空運提單 ,,,,,,,,,,,,,
98 國際航空運輸公約單據 ,,,,,,,,,,,,,
99 Air Waybill ,,,,,,,,,,,,,
100 主提單 ,,,,,,,,,,,,,
101 Master Air Waybill ,,,,,,,,,,,,,
102 AWB ,,,,,,,,,,,,,
103 分提單 ,,,,,,,,,,,,,
104 House Air Waybill ,,,,,,,,,,,,,
105 HAWB ,,,,,,,,,,,,,
106 瑕疵 ,,,,,,,,,,,,,
107 運送 ,,,,,,,,,,,,,
108 遲延責任 ,,,,,,,,,,,,,
109 滌除遲延責任 ,,,,,,,,,,,,,
110 裝船通知 ,,,,,,,,,,,,,
111 信用狀有效期 ,,,,,,,,,,,,,
112 開發信用狀 ,,,,,,,,,,,,,
113 裝船期 ,,,,,,,,,,,,,
114 國內不可撤銷信用狀 ,,,,,,,,,,,,,
115 開狀銀行 ,,,,,,,,,,,,,
116 信用狀之有效期限 ,,,,,,,,,,,,,
117 匯票付款申請書 ,,,,,,,,,,,,,
118 驗貨單 ,,,,,,,,,,,,,
119 見票即付 ,,,,,,,,,,,,,
120 裝運日 ,,,,,,,,,,,,,
121 預估發票 ,,,,,,,,,,,,,
122 商業發票 ,,,,,,,,,,,,,
123 背書 ,,,,,,,,,,,,,
124 外國通用貨幣給付 ,,,,,,,,,,,,,
125 未經認許之外國法人 ,,,,,,,,,,,,,
126 代理 ,,,,,,,,,,,,,
127 債務不履行 ,,,,,,,,,,,,,
128 證券文義性 ,,,,,,,,,,,,,
129 繳回證券 ,,,,,,,,,,,,,
130 C&F ,,,,,,,,,,,,,
131 承攬運送 ,,,,,,,,,,,,,
132 委任契約 ,,,,,,,,,,,,,
133 國際匯款契約 ,,,,,,,,,,,,,
134 寄託契約 ,,,,,,,,,,,,,
135 押匯 ,,,,,,,,,,,,,
136 合理期間 ,,,,,,,,,,,,,
137 相當時間 ,,,,,,,,,,,,,
138 嚴格一致原則 ,,,,,,,,,,,,,
139 寄倉期間 ,,,,,,,,,,,,,
140 CIF ,,,,,,,,,,,,,
141 華沙公約 ,,,,,,,,,,,,,
142 FIATA複合運送提單 ,,,,,,,,,,,,,
143 國際航空運輸公約 ,,,,,,,,,,,,,
144 D/P 條件付款 ,,,,,,,,,,,,,
145 運送契約 ,,,,,,,,,,,,,
146 直放提單 ,,,,,,,,,,,,,
147 電放提單 ,,,,,,,,,,,,,
148 準據法 ,,,,,,,,,,,,,
149 國際私法之定性 ,,,,,,,,,,,,,
150 涉外民事法律適用法 ,,,,,,,,,,,,,
151 第三人利益契約 ,,,,,,,,,,,,,
152 委任契約 ,,,,,,,,,,,,,
153 國際匯款契約 ,,,,,,,,,,,,,
154 定性 ,,,,,,,,,,,,,
155 寄託契約 ,,,,,,,,,,,,,
156 電匯 ,,,,,,,,,,,,,
157 出口託收 ,,,,,,,,,,,,,
158 託收 ,,,,,,,,,,,,,
159 信用狀 ,,,,,,,,,,,,,
160 押匯 ,,,,,,,,,,,,,
161 三角貿易 ,,,,,,,,,,,,,
162 載貨證券 ,,,,,,,,,,,,,
163 託運人 ,,,,,,,,,,,,,
164 受貨人 ,,,,,,,,,,,,,
165 受通知人 ,,,,,,,,,,,,,
166 出口商 ,,,,,,,,,,,,,
167 運送契約 ,,,,,,,,,,,,,
168 開狀銀行 ,,,,,,,,,,,,,
169 受益人 ,,,,,,,,,,,,,
170 單據審查 ,,,,,,,,,,,,,
171 嚴格一致原則 ,,,,,,,,,,,,,
172 合理時間 ,,,,,,,,,,,,,
173 相當時間 ,,,,,,,,,,,,,
174 表面相符 ,,,,,,,,,,,,,
175 嚴格相符 ,,,,,,,,,,,,,
176 FOB ,,,,,,,,,,,,,
177 C&F ,,,,,,,,,,,,,
178 運送人 ,,,,,,,,,,,,,
179 留置 ,,,,,,,,,,,,,
180 運費先付 ,,,,,,,,,,,,,
181 運費到付 ,,,,,,,,,,,,,
182 承攬運送 ,,,,,,,,,,,,,
183 國際商務 ,,,,,,,,,,,,,
184 託收統一規則 ,,,,,,,,,,,,,
185 託收銀行 ,,,,,,,,,,,,,
186 Collecting Bank ,,,,,,,,,,,,,
187 代收銀行 ,,,,,,,,,,,,,
188 提示銀行 ,,,,,,,,,,,,,
189 Presenting Bank ,,,,,,,,,,,,,
190 D/P ,,,,,,,,,,,,,
191 Principal ,,,,,,,,,,,,,
192 Remitting Bank ,,,,,,,,,,,,,
193 Against payment ,,,,,,,,,,,,,
194 Documents ,,,,,,,,,,,,,
195 付款交單 ,,,,,,,,,,,,,
196 本人 ,,,,,,,,,,,,,
197 買賣確認書 ,,,,,,,,,,,,,
198 信用狀交付 ,,,,,,,,,,,,,
199 買賣契約 ,,,,,,,,,,,,,
200 國際貿易契約 ,,,,,,,,,,,,,
201 國際買賣契約 ,,,,,,,,,,,,,
202 諾成契約 ,,,,,,,,,,,,,
203 契約成立 ,,,,,,,,,,,,,
204 意思表示 ,,,,,,,,,,,,,
205 合意 ,,,,,,,,,,,,,
206 提付仲裁 ,,,,,,,,,,,,,
207 仲裁中斷時效 ,,,,,,,,,,,,,
208 仲裁中斷時效時點 ,,,,,,,,,,,,,
209 仲裁繫屬 ,,,,,,,,,,,,,
210 仲裁繫屬時點 ,,,,,,,,,,,,,
211 程序選擇權 ,,,,,,,,,,,,,
212 聯合國 ,,,,,,,,,,,,,
213 國際商務仲裁模範法 ,,,,,,,,,,,,,
214 代理 ,,,,,,,,,,,,,
215 自己名義 ,,,,,,,,,,,,,
216 契約當事人 ,,,,,,,,,,,,,
217 D/P條件付款 ,,,,,,,,,,,,,
218 提單 ,,,,,,,,,,,,,
219 載貨證券 ,,,,,,,,,,,,,
220 證券文義性 ,,,,,,,,,,,,,
221 繳還證券 ,,,,,,,,,,,,,
222 繳回證券 ,,,,,,,,,,,,,
223 擔保書 ,,,,,,,,,,,,,
224 FOB ,,,,,,,,,,,,,
225 背面制式條款 ,,,,,,,,,,,,,
226 定型化 ,,,,,,,,,,,,,
227 危險負擔之移轉 ,,,,,,,,,,,,,
228 瑕疵 ,,,,,,,,,,,,,
229 國際貿易慣例 ,,,,,,,,,,,,,
230 國際交易習慣 ,,,,,,,,,,,,,
231 託運人 ,,,,,,,,,,,,,
232 運送人 ,,,,,,,,,,,,,
233 受貨人 ,,,,,,,,,,,,,
234 承攬運送契約 ,,,,,,,,,,,,,
235 電報放貸 ,,,,,,,,,,,,,
236 Telex Release ,,,,,,,,,,,,,
237 海上貨運單 ,,,,,,,,,,,,,
238 國際商務 ,,,,,,,,,,,,,
239 國際貿易,,,,,,,,,,,,,
（郭書琴老師）,,,,,,,,,,,,,
1 訴訟標的之價額 ,,,,,,,,,,,,,
2 遷讓房屋 ,,,,,,,,,,,,,
3 訴訟標的價額 ,,,,,,,,,,,,,
4 主觀預備合併之訴 ,,,,,,,,,,,,,
5 第三人異議之訴 ,,,,,,,,,,,,,
6 合建契約 ,,,,,,,,,,,,,
7 附帶請求 ,,,,,,,,,,,,,
8 不當得利 ,,,,,,,,,,,,,
9 租賃 ,,,,,,,,,,,,,
10 確認之訴 ,,,,,,,,,,,,,
11 租賃權 ,,,,,,,,,,,,,
12 耕地租賃 ,,,,,,,,,,,,,
13 耕地三七五減租條例 ,,,,,,,,,,,,,
14 上訴利益 ,,,,,,,,,,,,,
15 分割共有物 ,,,,,,,,,,,,,
16 原告地位 ,,,,,,,,,,,,,
17 確認僱傭關係存在 ,,,,,,,,,,,,,
18 薪資給付請求權 ,,,,,,,,,,,,,
19 存續期間 ,,,,,,,,,,,,,
20 財產權訴訟 ,,,,,,,,,,,,,
21 撤銷股東會決議 ,,,,,,,,,,,,,
22 股東臨時會 ,,,,,,,,,,,,,
23 改選董監事 ,,,,,,,,,,,,,
24 不能核定 ,,,,,,,,,,,,,
25 侵權行為損害賠償 ,,,,,,,,,,,,,
26 非財產權 ,,,,,,,,,,,,,
27 回復名譽請求權 ,,,,,,,,,,,,,
28 登報道歉 ,,,,,,,,,,,,,
29 假執行 ,,,,,,,,,,,,,
30 再審之訴 ,,,,,,,,,,,,,
31 訴訟標的 ,,,,,,,,,,,,,
32 反訴 ,,,,,,,,,,,,,
33 物上請求權 ,,,,,,,,,,,,,
34 所有權 ,,,,,,,,,,,,,
35 撤回上訴 ,,,,,,,,,,,,,
36 擬制撤回 ,,,,,,,,,,,,,
37 視為撤回 ,,,,,,,,,,,,,
38 退還裁判費 ,,,,,,,,,,,,,
39 應供擔保之原因消滅 ,,,,,,,,,,,,,
40 發還擔保金 ,,,,,,,,,,,,,
41 假扣押 ,,,,,,,,,,,,,
42 免為假執行 ,,,,,,,,,,,,,
43 訴訟終結 ,,,,,,,,,,,,,
44 受擔保利益人行使權利 ,,,,,,,,,,,,,
45 依法令供訴訟上之擔保 ,,,,,,,,,,,,,
46 本案請求 ,,,,,,,,,,,,,
47 訴訟救助 ,,,,,,,,,,,,,
48 受訴法院 ,,,,,,,,,,,,,
49 法律扶助 ,,,,,,,,,,,,,
50 無資力 ,,,,,,,,,,,,,
51 訴訟費用之擔保 ,,,,,,,,,,,,,
52 撤銷仲裁判斷 ,,,,,,,,,,,,,
53 財產權之訴訟 ,,,,,,,,,,,,,
54 形成之訴 ,,,,,,,,,,,,,
55 形成權,,,,,,,,,,,,,
（郭書琴老師）,,,,,,,,,,,,,
1 失權 ,,,,,,,,,,,,,
2 訴訟延滯 ,,,,,,,,,,,,,
3 遲延提出攻擊防禦方法 ,,,,,,,,,,,,,
4 顯失公平 ,,,,,,,,,,,,,
5 於二審始提出時效抗辯 ,,,,,,,,,,,,,
6 逾時提出攻擊防禦方法 ,,,,,,,,,,,,,
7 有礙訴訟終結 ,,,,,,,,,,,,,
8 適時提出主義 ,,,,,,,,,,,,,
9 準備程序法官變更 ,,,,,,,,,,,,,
10 準備程序 ,,,,,,,,,,,,,
11 闡明訴訟關係 ,,,,,,,,,,,,,
12 言詞辯論之準備 ,,,,,,,,,,,,,
13 法官變更 ,,,,,,,,,,,,,
14 更新辯論 ,,,,,,,,,,,,,
15 當然停止 ,,,,,,,,,,,,,
16 承當訴訟 ,,,,,,,,,,,,,
17 當事人恆定 ,,,,,,,,,,,,,
18 闡明代位權 ,,,,,,,,,,,,,
19 代位權 ,,,,,,,,,,,,,
20 當事人意思不明 ,,,,,,,,,,,,,
21 闡明權 ,,,,,,,,,,,,,
22 闡明 ,,,,,,,,,,,,,
23 闡明義務 ,,,,,,,,,,,,,
24 裁定停止 ,,,,,,,,,,,,,
25 犯罪嫌疑牽涉裁判 ,,,,,,,,,,,,,
26 停止訴訟程序 ,,,,,,,,,,,,,
27 提起刑事訴訟 ,,,,,,,,,,,,,
28 刑事法院 ,,,,,,,,,,,,,
29 違反裁定停止之效力 ,,,,,,,,,,,,,
30 訴訟程序停止 ,,,,,,,,,,,,,
31 本案之訴訟行為 ,,,,,,,,,,,,,
32 捨棄責問權 ,,,,,,,,,,,,,
33 證據契約 ,,,,,,,,,,,,,
34 仲裁鑑定契約 ,,,,,,,,,,,,,
35 訴訟契約 ,,,,,,,,,,,,,
36 辯論主義 ,,,,,,,,,,,,,
37 分別辯論 ,,,,,,,,,,,,,
38 主觀訴之合併 ,,,,,,,,,,,,,
39 客觀訴之合併 ,,,,,,,,,,,,,
40 分別裁判 ,,,,,,,,,,,,,
41 訴訟標的 ,,,,,,,,,,,,,
42 共同訴訟 ,,,,,,,,,,,,,
43 合一確定 ,,,,,,,,,,,,,
44 數項標的 ,,,,,,,,,,,,,
45 牽連關係 ,,,,,,,,,,,,,
46 法律關係 ,,,,,,,,,,,,,
47 保護及教養之權利義務 ,,,,,,,,,,,,,
48 未成年子女 ,,,,,,,,,,,,,
49 國家機關因裁撤或改組 ,,,,,,,,,,,,,
50 承受訴訟 ,,,,,,,,,,,,,
51 機關裁撤 ,,,,,,,,,,,,,
52 法官知法 ,,,,,,,,,,,,,
53 法律上陳述 ,,,,,,,,,,,,,
54 法律上之陳述 ,,,,,,,,,,,,,
55 陳述義務 ,,,,,,,,,,,,,
56 法規陳述欠缺或有誤 ,,,,,,,,,,,,,
57 不受當事人陳述之拘束 ,,,,,,,,,,,,,
58 死亡宣告 ,,,,,,,,,,,,,
59 鑑定意見 ,,,,,,,,,,,,,
60 自由心證 ,,,,,,,,,,,,,
61 調查證據程序 ,,,,,,,,,,,,,
62 證據方法 ,,,,,,,,,,,,,
63 鑑定與證據調查 ,,,,,,,,,,,,,
64 鑑定 ,,,,,,,,,,,,,
65 鑑定人 ,,,,,,,,,,,,,
66 時效抗辯 ,,,,,,,,,,,,,
67 爭點整理程序協議 ,,,,,,,,,,,,,
68 防禦方法 ,,,,,,,,,,,,,
69 訴訟促進義務 ,,,,,,,,,,,,,
70 闡明時效抗辯 ,,,,,,,,,,,,,
71 訴之變更追加 ,,,,,,,,,,,,,
72 情事變更 ,,,,,,,,,,,,,
73 以他項聲明代最初聲明 ,,,,,,,,,,,,,
74 裁判送達後 ,,,,,,,,,,,,,
75 為裁判之原法院 ,,,,,,,,,,,,,
76 上訴法院 ,,,,,,,,,,,,,
77 保全證據程序 ,,,,,,,,,,,,,
78 證據方法契約 ,,,,,,,,,,,,,
79 當事人合意 ,,,,,,,,,,,,,
80 自由心證主義 ,,,,,,,,,,,,,
81 私法自治原則 ,,,,,,,,,,,,,
82 扣除在途期間 ,,,,,,,,,,,,,
83 送達 ,,,,,,,,,,,,,
84 在途期間 ,,,,,,,,,,,,,
85 法定期間 ,,,,,,,,,,,,,
86 不變期間 ,,,,,,,,,,,,,
87 上訴逾期 ,,,,,,,,,,,,,
88 訴訟代理人 ,,,,,,,,,,,,,
89 受送達處所 ,,,,,,,,,,,,,
90 營業所 ,,,,,,,,,,,,,
91 應受送達人 ,,,,,,,,,,,,,
92 送達同居人 ,,,,,,,,,,,,,
93 補充送達 ,,,,,,,,,,,,,
94 同居人 ,,,,,,,,,,,,,
95 代收送達 ,,,,,,,,,,,,,
96 受僱人 ,,,,,,,,,,,,,
97 管理員 ,,,,,,,,,,,,,
98 上訴不合法 ,,,,,,,,,,,,,
99 合法送達 ,,,,,,,,,,,,,
100 送達受僱人 ,,,,,,,,,,,,,
101 寄存送達 ,,,,,,,,,,,,,
102 往取或收領文書 ,,,,,,,,,,,,,
103 未記明於判決 ,,,,,,,,,,,,,
104 附帶民事訴訟 ,,,,,,,,,,,,,
105 刑事判決所認定之事實 ,,,,,,,,,,,,,
106 應證事實 ,,,,,,,,,,,,,
107 爭點效與自由心證 ,,,,,,,,,,,,,
108 爭點效 ,,,,,,,,,,,,,
109 既判力 ,,,,,,,,,,,,,
110 判決理由 ,,,,,,,,,,,,,
111 拘束力 ,,,,,,,,,,,,,
112 重要爭點 ,,,,,,,,,,,,,
113 送達代收人 ,,,,,,,,,,,,,
114 法定程式 ,,,,,,,,,,,,,
115 程式欠缺 ,,,,,,,,,,,,,
116 可補正事項 ,,,,,,,,,,,,,
117 逕向當事人為送達 ,,,,,,,,,,,,,
118 迴避 ,,,,,,,,,,,,,
119 曉諭 ,,,,,,,,,,,,,
120 執行職務有偏頗之虞 ,,,,,,,,,,,,,
121 不公平之裁判 ,,,,,,,,,,,,,
122 指揮訴訟 ,,,,,,,,,,,,,
123 處分權主義 ,,,,,,,,,,,,,
124 解決紛爭 ,,,,,,,,,,,,,
125 撤銷 ,,,,,,,,,,,,,
126 判決違背法令 ,,,,,,,,,,,,,
127 經驗法則 ,,,,,,,,,,,,,
128 蓋然性 ,,,,,,,,,,,,,
129 經驗原則 ,,,,,,,,,,,,,
130 證據評價 ,,,,,,,,,,,,,
131 聽審請求權 ,,,,,,,,,,,,,
132 合法聽審 ,,,,,,,,,,,,,
133 公開心證 ,,,,,,,,,,,,,
134 法律關係之曉諭 ,,,,,,,,,,,,,
135 法官知法原則 ,,,,,,,,,,,,,
136 法律見解表明 ,,,,,,,,,,,,,
137 法律討論 ,,,,,,,,,,,,,
138 法律性突襲裁判 ,,,,,,,,,,,,,
139 突襲性裁判 ,,,,,,,,,,,,,
140 合法聽審權 ,,,,,,,,,,,,,
141 法律關係之曉諭義務 ,,,,,,,,,,,,,
142 證據共通原則 ,,,,,,,,,,,,,
143 普通共同訴訟 ,,,,,,,,,,,,,
144 必要共同訴訟 ,,,,,,,,,,,,,
145 自認 ,,,,,,,,,,,,,
146 擬制自認 ,,,,,,,,,,,,,
147 全辯論意旨 ,,,,,,,,,,,,,
148 祭祀公業 ,,,,,,,,,,,,,
149 派下權 ,,,,,,,,,,,,,
150 真實義務 ,,,,,,,,,,,,,
151 不當得利舉證責任分配 ,,,,,,,,,,,,,
152 不當得利 ,,,,,,,,,,,,,
153 無法律上之原因 ,,,,,,,,,,,,,
154 具體化義務 ,,,,,,,,,,,,,
155 具體與完全陳述 ,,,,,,,,,,,,,
156 完全陳述 ,,,,,,,,,,,,,
157 集中審理 ,,,,,,,,,,,,,
158 訴訟指揮 ,,,,,,,,,,,,,
159 法律關係曉諭義務 ,,,,,,,,,,,,,
160 法律見解表明義務 ,,,,,,,,,,,,,
161 新訴訟資料之闡明 ,,,,,,,,,,,,,
162 闡明法律觀點 ,,,,,,,,,,,,,
163 債務不履行 ,,,,,,,,,,,,,
